behavior_window_id,run_key,feature_set,feature_family,fold_id,seed,date,window_start_date,window_end_date,window_length,primitive_id,primitive_type,reward_daily_return,reward_benchmark_return,reward_excess_return_vs_benchmark,same_day_excess_return_vs_benchmark,current_drawdown,regime_label_exogenous,market_regime,analysis_regime,action_l1_wmean,action_change_l1_wmean,action_jitter_l2_wmean,turnover_wmean,portfolio_hhi_wmean,portfolio_max_weight_wmean,portfolio_benchmark_deviation_l1_wmean,portfolio_sector_max_weight_wmean,vix_wmean,sp500_trend_wmean
base_macro__fold_03__seed123__w0006,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-12,2017-01-06,2017-01-12,5,primitive_05,bad_or_noisy_primitive,-0.0002700080862444,0.0008822201126213,-0.0011522281988657,0.0004558529905677,-0.0022882586424043,unknown,1.0,market_regime_1,1500.0,0.0,0.0,0.0,0.0239445541065999,0.0802969784896928,0.7654498523877129,0.1651158223631448,11.434000015258787,0.0602261271366182
base_macro__fold_03__seed123__w0007,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-13,2017-01-09,2017-01-13,5,primitive_05,bad_or_noisy_primitive,-0.0074757444879155,-0.001912088588158,-0.0055636558997575,-0.0011522281988657,-0.0025576488803119,unknown,1.0,market_regime_1,1500.0,0.0,0.0,0.0,0.0359324714257833,0.1003848494922518,0.799608360604729,0.2064237875816811,11.41599998474121,0.0594597239363161
base_macro__fold_03__seed123__w0008,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-17,2017-01-10,2017-01-17,5,primitive_04,bad_or_noisy_primitive,-0.0009928531510466,0.0005078264229691,-0.0015006795740158,-0.0055636558997575,-0.0100142730387083,unknown,1.0,market_regime_1,1295.0,205.0,63.396214398022224,102.5,0.0504204384984459,0.1196527117178042,0.8624719646054668,0.2467740995433173,11.477999877929689,0.0588384679380432
base_macro__fold_03__seed123__w0009,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-18,2017-01-11,2017-01-18,5,primitive_04,bad_or_noisy_primitive,-0.0027587797397642,-0.0036182473387404,0.0008594675989761,-0.0015006795740158,-0.0109971834872134,unknown,1.0,market_regime_1,995.0,300.0,138.7375709029326,150.0,0.0643854607520042,0.1347657871562569,0.9317002906871088,0.2803266974067689,11.67599983215332,0.0586030383649783
base_macro__fold_03__seed123__w0010,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-19,2017-01-12,2017-01-19,5,primitive_04,bad_or_noisy_primitive,0.0054569218789952,0.0054355055527179,2.141632627728797e-05,0.0008594675989761,-0.0137256244199784,unknown,1.0,market_regime_1,695.0,300.0,181.3882449890476,150.0,0.0759106630538373,0.145406812653112,0.9946125751611398,0.3050428336110909,11.97999973297119,0.0570070317622121
base_macro__fold_03__seed123__w0011,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-20,2017-01-13,2017-01-20,5,primitive_04,bad_or_noisy_primitive,-0.0011274783075967,-0.0008905461659354,-0.0002369321416613,2.141632627728797e-05,-0.0083436022011834,unknown,1.0,market_regime_1,395.0,300.0,181.3882449890476,150.0,0.0845030757700761,0.1520850520403261,1.04102540457213,0.3214106100695135,11.97999973297119,0.0565766240665051
base_macro__fold_03__seed123__w0012,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-23,2017-01-17,2017-01-23,5,primitive_04,bad_or_noisy_primitive,0.0112636086538642,0.0046174663065171,0.006646142347347,-0.0002369321416613,-0.009461673278291,unknown,1.0,market_regime_1,95.0,300.0,181.3882449890476,150.0,0.0896075831787251,0.1547878842143575,1.067598206520232,0.3296184919922538,12.08799991607666,0.0551832280449133
base_macro__fold_03__seed123__w0013,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-24,2017-01-18,2017-01-24,5,primitive_02,bad_or_noisy_primitive,0.0124611527490725,0.0071552269865622,0.0053059257625102,0.006646142347347,0.0,unknown,1.0,market_regime_1,0.0,95.0,117.99203059102535,47.5,0.0908810729522526,0.1541522644633114,1.0747931161899218,0.3305091448114746,11.927999877929688,0.0557826695146127
base_macro__fold_03__seed123__w0014,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-25,2017-01-19,2017-01-25,5,primitive_02,bad_or_noisy_primitive,0.0036548799766338,-0.0005265572883773,0.0041814372650111,0.0053059257625102,0.0,unknown,1.0,market_regime_1,0.0,0.0,42.65067408611498,0.0,0.0909554107732708,0.1537633148461022,1.075251365933816,0.3297460908903344,11.59400005340576,0.0576839968044752
base_macro__fold_03__seed123__w0015,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-26,2017-01-20,2017-01-26,5,primitive_02,bad_or_noisy_primitive,-0.0012323172495921,0.0024834569951517,-0.0037157742447439,0.0041814372650111,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0911134348127119,0.1538605016380548,1.0758820212554514,0.3294304847985535,11.164000129699708,0.0601826573826728
base_macro__fold_03__seed123__w0016,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-27,2017-01-23,2017-01-27,5,primitive_02,bad_or_noisy_primitive,-0.0052499135364562,-0.0045436250703026,-0.0007062884661535,-0.0037157742447439,-0.0012323172495922,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0912087754251141,0.1537187080484756,1.0764698646249051,0.3292134681011288,10.972000122070312,0.0617833447932853
base_macro__fold_03__seed123__w0017,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-30,2017-01-24,2017-01-30,5,primitive_02,bad_or_noisy_primitive,-0.0074186948520784,-0.0039799315493942,-0.0034387633026842,-0.0007062884661535,-0.0064757612270387,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0912430931291289,0.1532453853943525,1.0769413034478443,0.3287407905276989,10.99400005340576,0.0626853772660261
base_macro__fold_03__seed123__w0018,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-01-31,2017-01-25,2017-01-31,5,primitive_02,bad_or_noisy_primitive,0.001356265855682,0.000894898467933,0.000461367387749,-0.0034387633026842,-0.0138464143826386,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.091211045089926,0.1526110571705412,1.077027042532271,0.3277779875334622,11.17800006866455,0.0620344006723331
base_macro__fold_03__seed123__w0019,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-01,2017-01-26,2017-02-01,5,primitive_02,bad_or_noisy_primitive,-0.0008408512433454,0.0020069449111742,-0.0028477961545196,0.000461367387749,-0.0125089279460075,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0910744672017577,0.1520272525888167,1.0765506500076865,0.3271363964845484,11.378000068664551,0.0597827152421493
base_macro__fold_03__seed123__w0020,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-02,2017-01-27,2017-02-02,5,primitive_02,bad_or_noisy_primitive,0.0152055994737216,0.0077519378237493,0.0074536616499723,-0.0028477961545196,-0.0133392610417365,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0908003043257855,0.1512460788421248,1.0756202239906334,0.3263511813332915,11.638000106811525,0.0578365793431264
base_macro__fold_03__seed123__w0021,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-03,2017-01-30,2017-02-03,5,primitive_02,bad_or_noisy_primitive,-0.0009185771921527,-0.0016284755561362,0.0007098983639835,0.0074536616499723,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0907053053911446,0.151672796056397,1.0750139732328958,0.3272314334520232,11.716000175476074,0.0576181745610072
base_macro__fold_03__seed123__w0022,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-06,2017-01-31,2017-02-06,5,primitive_02,bad_or_noisy_primitive,0.0043602877893242,0.0020820159055967,0.0022782718837275,0.0007098983639835,-0.0009185771921528,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.090692781641845,0.152237506900125,1.0744734907919675,0.3280303363753497,11.614000129699708,0.0582275690648682
base_macro__fold_03__seed123__w0023,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-07,2017-02-01,2017-02-07,5,primitive_02,bad_or_noisy_primitive,-0.0028741977276198,0.0015869148180926,-0.0044611125457125,0.0022782718837275,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0907668578536344,0.1529938742422721,1.0741006280739838,0.3290400286110019,11.47400016784668,0.0590714361583641
base_macro__fold_03__seed123__w0024,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-08,2017-02-02,2017-02-08,5,primitive_02,bad_or_noisy_primitive,0.0059112212150629,0.0051414655451612,0.0007697556699016,-0.0044611125457125,-0.0028741977276197,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0907649745283181,0.1534598573441122,1.0738330600018575,0.329666347656163,11.402000045776369,0.0599884826943065
base_macro__fold_03__seed123__w0025,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-09,2017-02-03,2017-02-09,5,primitive_02,bad_or_noisy_primitive,0.0030761706446529,0.0030756284723439,5.421723090026469e-07,0.0007697556699016,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0908528154767648,0.1542434949118078,1.073952683961074,0.3307614031462512,11.192000007629394,0.0619866373491425
base_macro__fold_03__seed123__w0026,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-10,2017-02-06,2017-02-10,5,primitive_02,bad_or_noisy_primitive,0.0075054317942786,0.006624002904346,0.0008814288899326,5.421723090026469e-07,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0909167436987172,0.1541753011765253,1.074037952089817,0.3303766729230771,11.16800003051758,0.0631976732351156
base_macro__fold_03__seed123__w0027,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-13,2017-02-07,2017-02-13,5,primitive_02,bad_or_noisy_primitive,0.0058364056243556,0.0045290872570466,0.0013073183673089,0.0008814288899326,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0910174020431753,0.1544224806177462,1.0743023734559665,0.3304168008118947,11.107999992370605,0.0659537333401357
base_macro__fold_03__seed123__w0028,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-14,2017-02-08,2017-02-14,5,primitive_02,bad_or_noisy_primitive,0.0075861206301532,0.0062860017290705,0.0013001189010826,0.0013073183673089,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.091134967941298,0.1550708256032437,1.074599304630662,0.3311409350806022,10.997999954223634,0.0694860095463647
base_macro__fold_03__seed123__w0029,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-15,2017-02-09,2017-02-15,5,primitive_02,bad_or_noisy_primitive,-6.546086023073716e-05,0.0014696483119814,-0.0015351091722121,0.0013001189010826,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0912730894333929,0.1557723056559675,1.075222344046092,0.3320064434683539,11.102000045776368,0.073915163500522
base_macro__fold_03__seed123__w0030,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-16,2017-02-10,2017-02-16,5,primitive_02,bad_or_noisy_primitive,-0.0003794350225229,0.0021017544302707,-0.0024811894527936,-0.0015351091722121,-6.54608602309592e-05,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0913698391453623,0.1560293653938914,1.075353471471442,0.3323153618239047,11.27800006866455,0.076902386883977
base_macro__fold_03__seed123__w0031,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-17,2017-02-13,2017-02-17,5,primitive_02,bad_or_noisy_primitive,0.0078932003209386,0.0062445488871858,0.0016486514337527,-0.0024811894527936,-0.0004448710446107,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.091397454215956,0.1563612967640754,1.074973429517398,0.3327537127169697,11.40599994659424,0.0794518635920627
base_macro__fold_03__seed123__w0032,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-21,2017-02-14,2017-02-21,5,primitive_02,bad_or_noisy_primitive,-0.000123027378214,0.0006822417641314,-0.0008052691423454,0.0016486514337527,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0914043739143826,0.15640041735082,1.0743730542591623,0.3327986806886492,11.50599994659424,0.0821559423822535
base_macro__fold_03__seed123__w0033,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-22,2017-02-15,2017-02-22,5,primitive_02,bad_or_noisy_primitive,0.0029456570427688,0.0012128943046672,0.0017327627381015,-0.0008052691423454,-0.000123027378214,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0913844499916763,0.1562190014510579,1.0737685366049068,0.3324997557170837,11.705999946594238,0.083746470358118
base_macro__fold_03__seed123__w0034,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-23,2017-02-16,2017-02-23,5,primitive_02,bad_or_noisy_primitive,-0.00179085347947,0.0017548459312413,-0.0035456994107114,0.0017327627381015,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0914148803680568,0.1559806048285734,1.0732251191566615,0.3321231272234188,11.65399990081787,0.0843333320609855
base_macro__fold_03__seed123__w0035,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-24,2017-02-17,2017-02-24,5,primitive_02,bad_or_noisy_primitive,0.0021560405235749,0.000334165954567,0.0018218745690079,-0.0035456994107114,-0.00179085347947,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0914041549354814,0.1554575929039709,1.0727794498978582,0.331459203170977,11.595999908447263,0.0854316907363687
base_macro__fold_03__seed123__w0036,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-27,2017-02-21,2017-02-27,5,primitive_02,bad_or_noisy_primitive,0.0006075032895243,-0.0013077614079514,0.0019152646974757,0.0018218745690079,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0914755624492495,0.1549840849825047,1.0726162350674036,0.3307666980926937,11.715999984741211,0.0863856120769144
base_macro__fold_03__seed123__w0037,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-02-28,2017-02-22,2017-02-28,5,primitive_02,bad_or_noisy_primitive,0.0169437774539853,0.0133595836796538,0.0035841937743315,0.0019152646974757,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0915321894086333,0.1544890198465975,1.0726491318043083,0.3301087869908225,11.986000061035156,0.0854791925747349
base_macro__fold_03__seed123__w0038,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-01,2017-02-23,2017-03-01,5,primitive_02,bad_or_noisy_primitive,-0.007739905251212,-0.0056639006940679,-0.002076004557144,0.0035841937743315,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0916194608729926,0.1540482884725776,1.0730751538545005,0.3297090044946279,12.146000099182128,0.087747351180029
base_macro__fold_03__seed123__w0039,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-02,2017-02-24,2017-03-02,5,primitive_02,bad_or_noisy_primitive,0.0004837102904742,0.0003177822921764,0.0001659279982977,-0.002076004557144,-0.007739905251212,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0917073433046706,0.1538036075128944,1.0730340262108182,0.3292887146193927,12.166000175476077,0.0886336254539142
base_macro__fold_03__seed123__w0040,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-03,2017-02-27,2017-03-03,5,primitive_02,bad_or_noisy_primitive,-0.001771531428351,-0.0025611545794084,0.0007896231510574,0.0001659279982977,-0.007259938832555,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0918695600693306,0.1541885894725987,1.0733085462887433,0.3296017192799551,12.064000129699709,0.0892792207315304
base_macro__fold_03__seed123__w0041,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-06,2017-02-28,2017-03-06,5,primitive_02,bad_or_noisy_primitive,8.962731124606549e-05,-0.0012642433063358,0.0013538706175819,0.0007896231510574,-0.0090186090510963,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.091932398834152,0.1543416266973677,1.0735025916765704,0.3296697656184447,11.894000053405762,0.0889791313821971
base_macro__fold_03__seed123__w0042,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-07,2017-03-01,2017-03-07,5,primitive_02,bad_or_noisy_primitive,-0.0008648439759314,-0.0017227623997201,0.0008579184237887,0.0013538706175819,-0.0089297900535305,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0919861923774107,0.1544509646674534,1.073681380858735,0.3296836750311853,11.6,0.0885936884615632
base_macro__fold_03__seed123__w0043,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-08,2017-03-02,2017-03-08,5,primitive_02,bad_or_noisy_primitive,-0.001655893664418,0.0002233135511664,-0.0018792072155845,0.0008579184237887,-0.0097869111543279,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0919993366028476,0.1544513596866734,1.07355289188005,0.3293207805026382,11.463999938964845,0.0847748656926588
base_macro__fold_03__seed123__w0044,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-09,2017-03-03,2017-03-09,5,primitive_02,bad_or_noisy_primitive,0.0003628391840417,0.0030036502547978,-0.002640811070756,-0.0018792072155845,-0.0114265987345713,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0919713379293732,0.1544578593074578,1.0736557673140912,0.3293533549213558,11.561999893188476,0.0824157637685638
base_macro__fold_03__seed123__w0045,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-10,2017-03-06,2017-03-10,5,primitive_02,bad_or_noisy_primitive,-0.0004237735169144,-0.0013315149956786,0.0009077414787641,-0.002640811070756,-0.0110679055682907,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0918489763334223,0.1540218215376462,1.0735639043592862,0.3289314704451126,11.701999855041503,0.0806729562120756
base_macro__fold_03__seed123__w0046,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-13,2017-03-07,2017-03-13,5,primitive_02,bad_or_noisy_primitive,-0.0017787899962495,-0.0013362147387129,-0.0004425752575365,0.0009077414787641,-0.0114869887999375,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0917447008146653,0.1536247418795603,1.073404474510558,0.3286769975069295,11.723999977111816,0.0797468758968721
base_macro__fold_03__seed123__w0047,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-14,2017-03-08,2017-03-14,5,primitive_02,bad_or_noisy_primitive,0.0021194593463749,0.0050269833889172,-0.0029075240425423,-0.0004425752575365,-0.0132453458554229,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0916276442553939,0.1533670503411393,1.0731020364909545,0.3286691352751973,11.894000053405762,0.0787501403133959
base_macro__fold_03__seed123__w0048,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-15,2017-03-09,2017-03-15,5,primitive_02,bad_or_noisy_primitive,0.0014194642146156,-0.0010920276091848,0.0025114918238005,-0.0029075240425423,-0.0111539594811171,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0915036230461601,0.1529833789614536,1.0727164496345194,0.3285574772321206,11.848000144958496,0.0800616686733157
base_macro__fold_03__seed123__w0049,base_macro__fold_03__seed123,base_macro,macro_context,fold_03,123,2017-03-16,2017-03-10,2017-03-16,5,primitive_02,bad_or_noisy_primitive,-0.0041704027413854,-0.0031892132522531,-0.0009811894891323,0.0025114918238005,-0.0097503279128363,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0914036645845289,0.1526900980442022,1.0724090439850875,0.3284130049354851,11.630000114440918,0.0808637708296586
