primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate
primitive_00,high_turnover_cav,additive_steering,-1.0,False,405,0.3308641975308642,20.846878135940177,224.00263864022713,1540.458928840543,0.00040386611287457954,0.00030964901094042316,17.100129117748807,-0.12156400166216046,True,False,False
primitive_00,high_turnover_cav,additive_steering,-0.5,False,405,0.674074074074074,16.347014093840563,112.001320045377,385.1147365617163,0.00017281375423487352,0.00016415068040358493,11.254334245330154,-0.09237291228266704,True,False,False
primitive_00,high_turnover_cav,additive_steering,-0.25,False,405,0.6864197530864198,11.127182322519797,56.000659612961755,96.27868051882143,7.916165711478222e-05,8.439089794248905e-05,6.891183795033785,-0.03896280562649776,True,False,False
primitive_00,high_turnover_cav,additive_steering,0.25,False,405,0.6839506172839506,13.078234736713362,56.00066047480077,96.27868417810511,-6.474181102404722e-05,-8.898968083233072e-05,18.219953140081603,0.03028063642308932,True,False,False
primitive_00,high_turnover_cav,additive_steering,0.5,False,405,0.6814814814814815,19.859919303140522,112.00132061993634,385.1147340939369,-0.00011513543656773075,-0.00018254553753453836,36.79287802573303,0.021838428116771648,True,False,False
primitive_00,high_turnover_cav,additive_steering,1.0,False,405,0.024691358024691357,25.231479802543735,224.00263914885343,1540.4588776765047,-0.00017316991164198267,-0.0003832240475241704,47.124553550742704,-0.008572644674429555,True,False,False
primitive_00,high_turnover_cav,orthogonal_same_norm_control,0.5,True,405,0.5728395061728395,22.17194293457785,157.4600528764136,785.113207310806,0.00032086536562495835,-2.037346515002111e-05,26.174766673413902,-0.004609686040793473,True,False,False
primitive_00,high_turnover_cav,projection_removal,,False,405,0.6864197530864198,7.41375024392281,40.28595831835712,125.62235036190646,4.832486118578277e-05,6.663371314283851e-05,4.219930880201554,-0.02060763854787346,True,False,False
primitive_00,high_turnover_cav,random_same_norm_control,0.5,True,405,0.5728395061728395,21.85404388934006,156.51201301857276,771.7130247328016,0.00031652418371791213,-2.3204127916848158e-05,25.643952489568115,-0.004060450704657493,True,False,False
primitive_00,primitive_cav__primitive_02,additive_steering,-1.0,False,405,0.49382716049382713,8.617283704840107,595.8797973256052,12179.171254249855,0.00496076606549622,-0.0010356871065895857,4.38497352339842,-0.06446901462501037,True,False,False
primitive_00,primitive_cav__primitive_02,additive_steering,-0.5,False,405,0.6790123456790124,7.2915586665824605,297.9399004147377,3044.792809229721,0.0022413659246020927,-0.000436993597384856,3.449131853436838,-0.0734165028508351,True,False,False
